itemid,value,valuenum,valueuom,warning,label,abbreviation,linksto,category,unitname,param_type,lownormalvalue,highnormalvalue
228192,3,3.0,L/min,0.0,Oxygenator Sweep Rate,Oxygenator Sweep Rate,chartevents,Tandem Heart,L/min,Numeric,,
228222,0,0.0,,0.0,Tandem Heart Return Cannula Migration,Tandem Heart Return Cannula Migration,chartevents,Access Lines - Invasive,,Checkbox,,
228223,Aligned,,,0.0,Tandem Heart Return Cannula Position,Tandem Heart Return Cannula Position,chartevents,Access Lines - Invasive,,Text,,
228210,Aligned,,,0.0,Tandem Heart Access Line Position,Tandem Heart Access Line Position,chartevents,Access Lines - Invasive,,Text,,
229426,Nausea,,,0.0,ROS-GI,ROS-GI,chartevents,MD Progress Note,,Text,,
228211,CXR,,,0.0,Tandem Heart Access Line Postion Confirmed,Tandem Heart Access Line Position Confirmed,chartevents,Access Lines - Invasive,,Text,,
229821,HeartMate 3,,,0.0,Device (VAD),Device (VAD),chartevents,Durable VAD,,Text,,
229822,Yes,,,0.0,Driveline Lock Engaged (VAD),Driveline Lock Engaged (VAD),chartevents,Durable VAD,,Text,,
229828,2,2.0,,0.0,Pulsatility Index (VAD),Pulsatility Index (VAD),chartevents,Durable VAD,,Numeric,,
229829,5300,5300.0,RPM,0.0,Speed (VAD),Speed (VAD),chartevents,Durable VAD,RPM,Numeric,,
229859,3.7,3.7,,0.0,Power (Watts) (VAD),Power (Watts) (VAD),chartevents,Durable VAD,,Numeric,,
229895,5000,5000.0,RPM,0.0,Low Speed Limit (VAD),Low Speed Limit (VAD),chartevents,Durable VAD,RPM,Numeric,,
229830,Yes,,,0.0,System controller in primary mode (VAD),System controller in primary mode (VAD),chartevents,Durable VAD,,Text,,
229819,Yes,,,0.0,Backup Controller (VAD),Backup Controller (VAD),chartevents,Durable VAD,,Text,,
229823,4.2,4.2,L/min,0.0,Flow (VAD),Flow (VAD),chartevents,Durable VAD,L/min,Numeric,,
229827,60,60.0,mmHg,0.0,Mean BP (VAD),Mean BP (VAD),chartevents,Durable VAD,mmHg,Numeric,,
229824,20.8,20.8,,1.0,HCT (VAD),HCT (VAD),chartevents,Durable VAD,,Numeric,,
229254,4.44,4.44,L/min,0.0,Flow (LVAD),Flow (LVAD),chartevents,Centrimag,L/min,Numeric,,
229256,6,6.0,,0.0,Flow Alarm (Hi) (LVAD),Flow Alarm (Hi) (LVAD),chartevents,Centrimag,,Numeric,,
229258,2.5,2.5,,0.0,Flow Alarm (Lo) (LVAD),Flow Alarm (Lo) (LVAD),chartevents,Centrimag,,Numeric,,
229262,4200,4200.0,RPM,0.0,Speed (LVAD),Speed (LVAD),chartevents,Centrimag,RPM,Numeric,,
229264,No,,,0.0,Suction events (LVAD),Suction events (LVAD),chartevents,Centrimag,,Text,,
224859,Calm,,,0.0,Status and Comfort (Behavioral),Status and Comfort (Behavioral),chartevents,Restraint/Support Systems,,Text,,
224181,Albuterol 0.083% unit,,,0.0,Small Volume Neb Drug #1,SV Neb Drug #1,chartevents,Respiratory,,Text,,
224858,Cooperative,,,0.0,Patient Behavior During Application,Pt. Behavior w/ Application (Behavioral),chartevents,Restraint/Support Systems,,Text,,
226983,144.5,144.5,,0.0,Apache IV A-aDO2,Apache IV A-aDO2,chartevents,Scores - APACHE IV (2),,Numeric,,
224112,TLSO Brace,,,0.0,Traction/Immobile #1,Traction/Immobile #1,chartevents,Treatments,,Text,,
228995,Patient / family actively involved with discharge planning from the ICU,,,0.0,Discharge NCP - Goal,Discharge NCP - Goal,chartevents,Care Plans,,Text,,
228999,Met,,,0.0,Discharge NCP - Outcomes met,Discharge NCP - Outcomes met,chartevents,Care Plans,,Text,,
228585,Excoriation,,,0.0,Impaired Skin #10- Type,Impaired Skin #10- Type,chartevents,Skin - Impairment,,Text,,
225751,Planned,,,0.0,Triple Introducer Discontinued,Triple Introducer Discontinued,chartevents,Access Lines - Invasive,,Text,,
229236,36,36.0,°C,0.0,Cerebral Temperature (C),Cerebral T (C),chartevents,Hemodynamics,°C,Numeric,,
229235,1,1.0,mmHg,1.0,Brain Tissue Oxygenation,PbtO2,chartevents,Hemodynamics,mmHg,Numeric,,
229539,1,1.0,,0.0,ICP - Camino marked,ICP - Camino marked,chartevents,Access Lines - Invasive,,Checkbox,,
229020,Normal Saline,,,0.0,Incision #8- Cleanse,Incision #8- Cleanse,chartevents,Skin - Incisions,,Text,,
226745,56.93,56.93,%,0.0,APACHE II Predecited Death Rate,APACHE II PDR,chartevents,Scores - APACHE II,%,Numeric,,
226748,1,1.0,,0.0,APACHEII-Renal failure,APACHEII-Renal failure,chartevents,Scores - APACHE II,,Checkbox,,
227776,20,20.0,lbs,0.0,Skeletal Traction #2 - Pounds,Skeletal Traction #2 - Pounds,chartevents,Treatments,lbs,Numeric,,
228515,Gluteal - Left,,,0.0,Pressure Ulcer #10- Location,Pressure Ulcer #10- Location,chartevents,Skin - Impairment,,Text,,
227853,Contact guarding,,,0.0,Other (Activity); Specify,Other (Activity); Specify,chartevents,OT Notes,,Text,,
228206,Planned,,,0.0,Tandem Heart Access Line Discontinued,Tandem Heart Access Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
227453,31.5,31.5,ug/mL,1.0,Vancomycin (Peak),Vancomycin (Peak),chartevents,Labs,,Numeric with tag,,
229831,No,,,0.0,System power module and self test (VAD),System power module and self test (VAD),chartevents,Durable VAD,,Text,,
229240,55,55.0,mmHg,0.0,P1 Alarm - High,P1 Alarm - High,chartevents,Alarms,mmHg,Numeric,,
229241,20,20.0,mmHg,0.0,P1 Alarm - Low,P1 Alarm - Low,chartevents,Alarms,mmHg,Numeric,,
229238,Yes,,,0.0,FiO2 Challenge,FiO2 Challenge,chartevents,Hemodynamics,,Text,,
229239,Pass,,,0.0,FiO2 Challenge Result,FiO2 Challenge Result,chartevents,Hemodynamics,,Text,,
226170,30,30.0,Degree,0.0,Head of Bed Measurement,HOB Measurement,chartevents,Treatments,Degree,Numeric,,
228392,32,32.0,°C,0.0,Alsius Bath Temp,Alsius Bath Temp,chartevents,Treatments,°C,Numeric,,
228955,Patient / family will demonstrate adequate knowledge of plan of care throughout hospitalization,,,0.0,Coping/Knowledge Deficit  NCP - Goal,CKD NCP - Goal,chartevents,Care Plans,,Text,,
228959,Not Met,,,0.0,Coping/Knowledge Deficit  NCP - outcomes met,CKD NCP - outcomes met,chartevents,Care Plans,,Text,,
227806,1,,,0.0,ScvO2 (Presep) SQI,ScvO2 (Presep) SQI,chartevents,Hemodynamics,,Text,,
225411,Non-Vent,,,0.0,Patient on vent,Patient on vent,chartevents,Case Management,,Text,,
230131,No,,,0.0,Suction events (L),Suction events  (L),chartevents,Impella,,Text,,
229561,Atrial Fibrillation,,,0.0,Plan-Cardiac,Plan-Cardiac,chartevents,MD Progress Note,,Text,,
229562,Acute Encephalopathy,,,0.0,Plan-Neuro,Plan-Neuro,chartevents,MD Progress Note,,Text,,
229563,Pulmonary Embolism with Acute Cor Pulmonale,,,0.0,Plan-Respiratory,Plan-Respiratory,chartevents,MD Progress Note,,Text,,
229564,Pancreatitis,,,0.0,Plan-Abdominal/GI,Plan-Abdominal/GI,chartevents,MD Progress Note,,Text,,
229566,Malnutrition,,,0.0,Plan-Nutritional,Plan-Nutritional,chartevents,MD Progress Note,,Text,,
229567,Acute Kidney Injury,,,0.0,Plan-Renal/GU,Plan-Renal/GU,chartevents,MD Progress Note,,Text,,
230086,70,70.0,%,0.0,FdO2,FdO2,chartevents,Tandem Heart,%,Numeric,,
229553,WNL,,,0.0,Avalon Line Site Appear,Avalon Line Site Appear,chartevents,Access Lines - Invasive,,Text,,
229554,Sutured,,,0.0,Avalon Position,Avalon Position,chartevents,Access Lines - Invasive,,Text,,
228194,Left DP,,,0.0,Peripheral Pulses (Tandem Heart),Peripheral Pulses (LifeSPARC),chartevents,Tandem Heart,,Text,,
230032,Yes,,,1.0,Flow Sensor repositioned (Tandem),Flow Sensor repositioned (LifeSPARC),chartevents,Tandem Heart,,Text,,
229552,Planned,,,0.0,Avalon Line Discontinued,Avalon Line Discontinued,chartevents,Access Lines - Invasive,,Text,,
230050,0,0.0,mL,0.0,PNC-1 Bolus (mL),PNC-1 Bolus (mL),chartevents,Pain/Sedation,mL,Numeric,,
225656,199,199.0,,0.0,Freeform Chemistry,Freeform Chemistry,chartevents,Labs,,Numeric,,
227549,50,50.0,%,0.0,ScvO2 (Presep),ScvO2 (Presep),chartevents,Hemodynamics,%,Numeric,,
230107,35,35.0,cm,0.0,Minnesota Tube Mark,Minnesota Tube Mark,chartevents,GI/GU,cm,Numeric,,
230108,CXR,,,0.0,Placement Confirmed (MT),Placement Confirmed (MT),chartevents,GI/GU,,Text,,
230109,Inflated,,,0.0,Stomach Balloon Status (MT),Stomach Balloon Status (MT),chartevents,GI/GU,,Text,,
230110,,,,0.0,Stomach Suction Status (MT),Stomach Suction Status (MT),chartevents,GI/GU,,Text,,
230111,Deflated,,,0.0,Esophageal Balloon Status (MT),Esophageal Balloon Status (MT),chartevents,GI/GU,,Text,,
230114,1,1.0,,0.0,Device in Traction (MT),Device in Traction (MT),chartevents,GI/GU,,Checkbox,,
226743,18,18.0,,0.0,APACHE II,APACHE II,chartevents,Scores - APACHE II,,Numeric,,
226744,18.2,18.2,%,0.0,APACHE II PDR - Adjusted,APACHE II PDR - Adjusted,chartevents,Scores - APACHE II,%,Numeric,,
226738,5,5.0,,0.0,AgeApacheIIScore,AgeApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226739,74,74.0,years,0.0,AgeApacheIIValue,AgeApacheIIValue,chartevents,Scores - APACHE II,years,Numeric,,
226749,2,2.0,,0.0,ChpApacheIIScore,ChpApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226751,0,0.0,,0.0,CreatinineApacheIIScore,CreatinineApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226752,0.9,0.9,,0.0,CreatinineApacheIIValue,CreatinineApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226753,-0.613,-0.613,,0.0,DswfApacheScore,DswfApacheScore,chartevents,Scores - APACHE II,,Numeric,,
226754,100,100.0,%,0.0,FiO2ApacheIIValue,FiO2ApacheIIValue,chartevents,Scores - APACHE II,%,Numeric,,
226755,5,5.0,,0.0,GcsApacheIIScore,GcsApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226756,To Pain,2.0,,0.0,GCSEyeApacheIIValue,GCSEyeApacheIIValue,chartevents,Scores - APACHE II,,Text,,
226757,Localizes Pain,5.0,,0.0,GCSMotorApacheIIValue,GCSMotorApacheIIValue,chartevents,Scores - APACHE II,,Text,,
226758,Inappropriate Words,3.0,,0.0,GCSVerbalApacheIIValue,GCSVerbalApacheIIValue,chartevents,Scores - APACHE II,,Text,,
226759,28,28.0,,0.0,HCO3ApacheIIValue,HCO3ApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226760,0,0.0,,0.0,HCO3Score,HCO3Score,chartevents,Scores - APACHE II,,Numeric,,
226761,0,0.0,,0.0,HematocritApacheIIScore,HematocritApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226762,36.7,36.7,,0.0,HematocritApacheIIValue,HematocritApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226763,0,0.0,,0.0,HrApacheIIScore,HrApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226764,100,100.0,bpm,0.0,HrApacheIIValue,HrApacheIIValue,chartevents,Scores - APACHE II,bpm,Numeric,,
226765,2,2.0,,0.0,MapApacheIIScore,MapApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226766,50,50.0,mmHg,0.0,MapApacheIIValue,MapApacheIIValue,chartevents,Scores - APACHE II,mmHg,Numeric,,
226767,0,0.0,,0.0,OxygenApacheIIScore,OxygenApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226768,0,0.0,,0.0,PhApacheIIScore,PhApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226769,7.43,7.43,,0.0,PHApacheIIValue,PHApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226771,1,1.0,,0.0,PotassiumApacheIIScore,PotassiumApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226772,3,3.0,,0.0,PotassiumApacheIIValue,PotassiumApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226773,1,1.0,,0.0,RrApacheIIScore,RrApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226774,26,26.0,insp/min,0.0,RRApacheIIValue,RRApacheIIValue,chartevents,Scores - APACHE II,insp/min,Numeric,,
226775,0,0.0,,0.0,SodiumApacheIIScore,SodiumApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226776,136,136.0,,0.0,SodiumApacheIIValue,SodiumApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226777,0,0.0,,0.0,TempApacheIIScore,TempApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226778,98.9,98.9,°F,0.0,TempApacheIIValue,TempApacheIIValue,chartevents,Scores - APACHE II,°F,Numeric,,
226779,2,2.0,,0.0,WbcApacheIIScore,WbcApacheIIScore,chartevents,Scores - APACHE II,,Numeric,,
226780,29.1,29.1,,0.0,WBCApacheIIValue,WBCApacheIIValue,chartevents,Scores - APACHE II,,Numeric,,
226541,77,77.0,,0.0,ScvO2 Central Venous O2% Sat,ScvO2 Central Venous O2% Sat,chartevents,Labs,,Numeric,,
228964,Nutrition needs for patient are adequately addressed throughout hospitalization,,,0.0,Nutrition  NCP - Goal,Nutrition NCP - Goal,chartevents,Care Plans,,Text,,
227638,,,,0.0,Medication Added #2 (Peritoneal Dialysis),Medication Added #2 (PD),chartevents,Dialysis,,Text,,
226980,11,11.0,,0.0,AgeScore_ApacheIV,AgeScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
226982,0,0.0,,0.0,AlbuminScore_ApacheIV,AlbuminScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
226984,60,60.0,years,0.0,Apache IV Age,Apache IV Age,chartevents,Scores - APACHE IV (2),years,Numeric,,
226990,210,210.0,,0.0,Apache IV PaFiRatio,Apache IV PaFiRatio,chartevents,Scores - APACHE IV (2),,Numeric,,
226994,16.44,16.44,,0.0,ApacheIV_Mortality prediction,ApacheIV_Mortality prediction,chartevents,Scores - APACHE IV (2),,Numeric,,
226995,0.2,0.2,,0.0,ApacheIV_Natural antilog,ApacheIV_Natural antilog,chartevents,Scores - APACHE IV (2),,Numeric,,
226996,35,35.0,,0.0,APS,APS,chartevents,Scores - APACHE IV (2),,Numeric,,
226999,0,0.0,,0.0,BiliScore_ApacheIV,BiliScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227000,10,10.0,,0.0,BUN_ApacheIV,BUN_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227001,0,0.0,,0.0,BunScore_ApacheIV,BunScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227004,13,13.0,,0.0,ChronicScore_ApacheIV,ChronicScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227005,0.7,0.7,,0.0,Creatinine_ApacheIV,Creatinine_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227006,0,0.0,,0.0,CreatScore_ApacheIV,CreatScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227013,15,15.0,,0.0,GcsScore_ApacheIV,GcsScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227015,123,123.0,,0.0,Glucose_ApacheIV,Glucose_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227016,0,0.0,,0.0,GlucoseScore_ApacheIV,GlucoseScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227017,22.9,22.9,,0.0,Hematocrit_ApacheIV,Hematocrit_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227018,125,125.0,bpm,0.0,HR_ApacheIV,HR_ApacheIV,chartevents,Scores - APACHE IV (2),bpm,Numeric,,
227019,7,7.0,,0.0,HrScore_ApacheIV,HrScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227020,3,3.0,,0.0,HtScore_ApacheIV,HtScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227021,1,1.0,,0.0,Intubated_ApacheIV,Intubated_ApacheIV,chartevents,Scores - APACHE IV (2),,Checkbox,,
227023,60,60.0,mmHg,0.0,MAP_ApacheIV,MAP_ApacheIV,chartevents,Scores - APACHE IV (2),mmHg,Numeric,,
227024,7,7.0,,0.0,MapScore_ApacheIV,MapScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227035,0,0.0,,0.0,OxygenScore_ApacheIV,OxygenScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227038,0,0.0,,0.0,PHPaCO2Score_ApacheIV,PHPaCO2Score_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227050,13,13.0,insp/min,0.0,RR_ApacheIV,RR_ApacheIV,chartevents,Scores - APACHE IV (2),insp/min,Numeric,,
227051,0,0.0,,0.0,RRScore_ApacheIV,RRScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227052,0,0.0,,0.0,Sodium_ApacheIV,Sodium_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227053,3,3.0,,0.0,SodiumScore_ApacheIV,SodiumScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227054,102.6,102.6,°F,0.0,TemperatureF_ApacheIV,TemperatureF_ApacheIV,chartevents,Scores - APACHE IV (2),°F,Numeric,,
227055,0,0.0,,0.0,TempScore_ApacheIV,TempScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227059,0,0.0,,0.0,UrineScore_ApacheIV,UrineScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227060,0,0.0,,0.0,Use A-aDO2,Use A-aDO2,chartevents,Scores - APACHE IV (2),,Checkbox,,
227062,8.1,8.1,,0.0,WBC_ApacheIV,WBC_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227063,0,0.0,,0.0,WBCScore_ApacheIV,WBCScore_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227519,2525,2525.0,,0.0,Urine output_ApacheIV,Urine output,chartevents,Scores - APACHE IV (2),,Numeric,,
226737,566,566.0,mmHg,0.0,AaDO2ApacheIIValue,AaDO2ApacheIIValue,chartevents,Scores - APACHE II,mmHg,Numeric,,
226981,2.4,2.4,,0.0,Albumin_ApacheIV,Albumin_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
226997,1,1.0,,0.0,ARF,ARF,chartevents,Scores - APACHE IV (2),,Checkbox,,
226998,2.6,2.6,,0.0,Bilirubin_ApacheIV,Bilirubin_ApacheIV,chartevents,Scores - APACHE IV (2),,Numeric,,
227010,50,50.0,%,0.0,FiO2_ApacheIV,FiO2_ApacheIV,chartevents,Scores - APACHE IV (2),%,Numeric,,
229675,P3,,,0.0,Performance Level (R),Performance Level (R),chartevents,Impella,,Text,,
229251,Yes,,,0.0,Cannula sites visually inspected (RVAD),Cannula sites visually inspected (RVAD),chartevents,Centrimag,,Text,,
229253,Yes,,,0.0,Emergency Equipment at bedside (RVAD),Emergency Equipment at bedside (RVAD),chartevents,Centrimag,,Text,,
229255,3.02,3.02,L/min,0.0,Flow (RVAD),Flow (RVAD),chartevents,Centrimag,L/min,Numeric,,
229257,8,8.0,,0.0,Flow Alarm (Hi) (RVAD),Flow Alarm (Hi) (RVAD),chartevents,Centrimag,,Numeric,,
229259,2,2.0,,0.0,Flow Alarm (Lo) (RVAD),Flow Alarm (Lo) (RVAD),chartevents,Centrimag,,Numeric,,
229261,Yes,,,0.0,Flow Sensor repositioned (RVAD),Flow Sensor repositioned (RVAD),chartevents,Centrimag,,Text,,
229263,2600,2600.0,RPM,0.0,Speed (RVAD),Speed (RVAD),chartevents,Centrimag,RPM,Numeric,,
229265,No,,,0.0,Suction events (RVAD),Suction events (RVAD),chartevents,Centrimag,,Text,,
228968,Met,,,0.0,Nutrition  NCP - outcomes met,Nutrition NCP - outcomes met,chartevents,Care Plans,,Text,,
224660,4.8,4.8,L/min,0.0,ECMO,ECMO,chartevents,Hemodynamics,L/min,Numeric,,
228217,Planned,,,0.0,Tandem Heart Return Cannula Discontinued,Tandem Heart Return Cannula Discontinued,chartevents,Access Lines - Invasive,,Text,,
225046,Not applicable ,,,0.0,Incision Packing #5,Incision Packing #5,chartevents,Skin - Incisions,,Text,,
225736,0,0.0,,0.0,Triple Introducer Line Tip Cultured,Triple Introducer Line Tip Cultured,chartevents,Access Lines - Invasive,,Checkbox,,
229430,Thirst,,,0.0,ROS-Endocrine,ROS-Endocrine,chartevents,MD Progress Note,,Text,,
229676,Pump position OK,1.0,,0.0,Placement Monitoring Screen (R),Placement Monitoring Screen (R),chartevents,Impella,,Text,,
225954,Quinton Catheter,,,0.0,Dialysis Access Type,Dialysis Access Type,chartevents,Dialysis,,Text,,
230145,-2,-2.0,cmH2O,0.0,P0.1,P0.1,chartevents,Respiratory,cmH2O,Numeric with tag,,
229429,Bruising,,,0.0,ROS-Heme / Lymph,ROS-Heme / Lymph,chartevents,MD Progress Note,,Text,,
229668,25,25.0,mmHg.,0.0,Pulmonary Artery Pressure Signal - Diastolic,Pulmonary Artery Pressure Signal - Diastolic,chartevents,Impella,mmHg.,Numeric,,
229669,65,65.0,mmHg.,0.0,Pulmonary Atrtery Pressure Signal - Systolic,Pulmonary Artery Pressure Signal - Systolic,chartevents,Impella,mmHg.,Numeric,,
229670,PA pressure waveform,,,0.0,Dual Signal Screen (R),Dual Signal Screen (R),chartevents,Impella,,Text,,
229671,2,2.0,L/min,0.0,Flow Rate (Impella) (R),Flow Rate (Impella) (R),chartevents,Impella,L/min,Numeric,,
229673,135,135.0,,0.0,Motor Current (mA) High (R),Motor Current (mA) High (R),chartevents,Impella,,Numeric,,
229674,109,109.0,,0.0,Motor Current (mA) Low (R),Motor Current (mA) Low (R),chartevents,Impella,,Numeric,,
229677,500,500.0,mmHg,0.0,Purge Pressure (R),Purge Pressure (R),chartevents,Impella,mmHg,Numeric,,
229678,9.2,9.2,ml/hr,0.0,Purge Solution Flow Rate (R),Purge Solution Flow Rate (R),chartevents,Impella,ml/hr,Numeric,4.0,20.0
229836,0,,,0.0,Low Speed Limit (VAD),Low Speed Limit (VAD),chartevents,Durable VAD,,Text,,
227854,NWB LLE,,,0.0,Weight Bearing Status,Weight Bearing Status,chartevents,OT Notes,,Text,,
220128,3.9,3.9,L/min,0.0,Right Ventricular Assist Device Flow,RVAD,chartevents,Hemodynamics,L/min,Numeric,,
223775,42,42.0,bpm,0.0,VAD Beat Rate R,VAD Beat Rate R,chartevents,Hemodynamics,bpm,Numeric,,
224659,70,70.0,mmHg,0.0,Vacuum Assist,Vacuum Assist,chartevents,Hemodynamics,mmHg,Numeric,,
230126,1,1.0,,0.0,CI  SecurePort IV,CI  SecurePort IV,chartevents,Access Lines - Invasive,,Checkbox,,
229423,Dizziness,,,0.0,ROS-Neuro,ROS-Neuro,chartevents,MD Progress Note,,Text,,
228181,6,6.0,mL/m2,0.0,ITBVI (PiCCO),ITBVI (PiCCO),chartevents,PiCCO,mL/m2,Numeric,,
225047,Normal saline,,,0.0,Incision Packing #6,Incision Packing #6,chartevents,Skin - Incisions,,Text,,
224455,Right Leg,,,0.0,PT Splint Location #4,PT Splint Location #4,chartevents,Treatments,,Text,,
229250,Yes,,,0.0,Cannula sites visually inspected (LVAD),Cannula sites visually inspected (LVAD),chartevents,Centrimag,,Text,,
229252,Yes,,,0.0,Emergency Equipment at bedside (LVAD),Emergency Equipment at bedside (LVAD),chartevents,Centrimag,,Text,,
229260,Yes,,,0.0,Flow Sensor repositioned (LVAD),Flow Sensor repositioned (LVAD),chartevents,Centrimag,,Text,,
229017,Upper leg - Right,,,0.0,Incision #9- Location,Incision #9- Location,chartevents,Skin - Incisions,,Text,,
229030,Xeroform,,,0.0,Incision #9- Treatment,Incision #9- Treatment,chartevents,Skin - Incisions,,Text,,
229035,Not assessed,,,0.0,Incision Appearance #9,Incision Appearance #9,chartevents,Skin - Incisions,,Text,,
229039,Dry and intact,,,0.0,Incision #9- Dressing Status,Incision #9- Dressing Status,chartevents,Skin - Incisions,,Text,,
