icd_code,icd_version,long_title
S82251P,10,"Displaced comminuted fracture of shaft of right tibia, subsequent encounter for closed fracture with malunion"
S82252A,10,"Displaced comminuted fracture of shaft of left tibia, initial encounter for closed fracture"
S82252B,10,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type I or II"
S82252C,10,"Displaced comminuted fracture of shaft of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82261A,10,"Displaced segmental fracture of shaft of right tibia, initial encounter for closed fracture"
S82261B,10,"Displaced segmental fracture of shaft of right tibia, initial encounter for open fracture type I or II"
S82261K,10,"Displaced segmental fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
S82262A,10,"Displaced segmental fracture of shaft of left tibia, initial encounter for closed fracture"
S82262B,10,"Displaced segmental fracture of shaft of left tibia, initial encounter for open fracture type I or II"
S82291A,10,"Other fracture of shaft of right tibia, initial encounter for closed fracture"
S82291B,10,"Other fracture of shaft of right tibia, initial encounter for open fracture type I or II"
S82291C,10,"Other fracture of shaft of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82291D,10,"Other fracture of shaft of right tibia, subsequent encounter for closed fracture with routine healing"
S82291K,10,"Other fracture of shaft of right tibia, subsequent encounter for closed fracture with nonunion"
S82291N,10,"Other fracture of shaft of right tibia, subsequent encounter for open fracture type IIIA, IIIB, or IIIC with nonunion"
S82292A,10,"Other fracture of shaft of left tibia, initial encounter for closed fracture"
S82292B,10,"Other fracture of shaft of left tibia, initial encounter for open fracture type I or II"
S82292C,10,"Other fracture of shaft of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82292K,10,"Other fracture of shaft of left tibia, subsequent encounter for closed fracture with nonunion"
S82292M,10,"Other fracture of shaft of left tibia, subsequent encounter for open fracture type I or II with nonunion"
S82301A,10,"Unspecified fracture of lower end of right tibia, initial encounter for closed fracture"
S82301B,10,"Unspecified fracture of lower end of right tibia, initial encounter for open fracture type I or II"
S82301C,10,"Unspecified fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82301D,10,"Unspecified fracture of lower end of right tibia, subsequent encounter for closed fracture with routine healing"
S82301K,10,"Unspecified fracture of lower end of right tibia, subsequent encounter for closed fracture with nonunion"
S82301M,10,"Unspecified fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with nonunion"
S82301P,10,"Unspecified fracture of lower end of right tibia, subsequent encounter for closed fracture with malunion"
S82301S,10,"Unspecified fracture of lower end of right tibia, sequela"
S82302A,10,"Unspecified fracture of lower end of left tibia, initial encounter for closed fracture"
S82302B,10,"Unspecified fracture of lower end of left tibia, initial encounter for open fracture type I or II"
S82302C,10,"Unspecified fracture of lower end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82302D,10,"Unspecified fracture of lower end of left tibia, subsequent encounter for closed fracture with routine healing"
S82302E,10,"Unspecified fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with routine healing"
S82302K,10,"Unspecified fracture of lower end of left tibia, subsequent encounter for closed fracture with nonunion"
S82302M,10,"Unspecified fracture of lower end of left tibia, subsequent encounter for open fracture type I or II with nonunion"
S82302S,10,"Unspecified fracture of lower end of left tibia, sequela"
S82391A,10,"Other fracture of lower end of right tibia, initial encounter for closed fracture"
S82391B,10,"Other fracture of lower end of right tibia, initial encounter for open fracture type I or II"
S82391C,10,"Other fracture of lower end of right tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82391D,10,"Other fracture of lower end of right tibia, subsequent encounter for closed fracture with routine healing"
S82391G,10,"Other fracture of lower end of right tibia, subsequent encounter for closed fracture with delayed healing"
S82391M,10,"Other fracture of lower end of right tibia, subsequent encounter for open fracture type I or II with nonunion"
S82391S,10,"Other fracture of lower end of right tibia, sequela"
S82392A,10,"Other fracture of lower end of left tibia, initial encounter for closed fracture"
S82392B,10,"Other fracture of lower end of left tibia, initial encounter for open fracture type I or II"
S82392C,10,"Other fracture of lower end of left tibia, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82401A,10,"Unspecified fracture of shaft of right fibula, initial encounter for closed fracture"
S82401B,10,"Unspecified fracture of shaft of right fibula, initial encounter for open fracture type I or II"
S82401D,10,"Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
S82401E,10,"Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with routine healing"
S82401K,10,"Unspecified fracture of shaft of right fibula, subsequent encounter for closed fracture with nonunion"
S82401M,10,"Unspecified fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
S82402A,10,"Unspecified fracture of shaft of left fibula, initial encounter for closed fracture"
S82402B,10,"Unspecified fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82402D,10,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
S82402H,10,"Unspecified fracture of shaft of left fibula, subsequent encounter for open fracture type I or II with delayed healing"
S82402K,10,"Unspecified fracture of shaft of left fibula, subsequent encounter for closed fracture with nonunion"
S82402S,10,"Unspecified fracture of shaft of left fibula, sequela"
S82409A,10,"Unspecified fracture of shaft of unspecified fibula, initial encounter for closed fracture"
S82421A,10,"Displaced transverse fracture of shaft of right fibula, initial encounter for closed fracture"
S82421B,10,"Displaced transverse fracture of shaft of right fibula, initial encounter for open fracture type I or II"
S82422A,10,"Displaced transverse fracture of shaft of left fibula, initial encounter for closed fracture"
S82422B,10,"Displaced transverse fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82424A,10,"Nondisplaced transverse fracture of shaft of right fibula, initial encounter for closed fracture"
S82425A,10,"Nondisplaced transverse fracture of shaft of left fibula, initial encounter for closed fracture"
S82431A,10,"Displaced oblique fracture of shaft of right fibula, initial encounter for closed fracture"
S82431B,10,"Displaced oblique fracture of shaft of right fibula, initial encounter for open fracture type I or II"
S82432A,10,"Displaced oblique fracture of shaft of left fibula, initial encounter for closed fracture"
S82432B,10,"Displaced oblique fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82432D,10,"Displaced oblique fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
S82434A,10,"Nondisplaced oblique fracture of shaft of right fibula, initial encounter for closed fracture"
S82435A,10,"Nondisplaced oblique fracture of shaft of left fibula, initial encounter for closed fracture"
S82441A,10,"Displaced spiral fracture of shaft of right fibula, initial encounter for closed fracture"
S82441B,10,"Displaced spiral fracture of shaft of right fibula, initial encounter for open fracture type I or II"
S82441D,10,"Displaced spiral fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
S82442A,10,"Displaced spiral fracture of shaft of left fibula, initial encounter for closed fracture"
S82442B,10,"Displaced spiral fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82442D,10,"Displaced spiral fracture of shaft of left fibula, subsequent encounter for closed fracture with routine healing"
S82444A,10,"Nondisplaced spiral fracture of shaft of right fibula, initial encounter for closed fracture"
S82451A,10,"Displaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture"
S82451B,10,"Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type I or II"
S82451C,10,"Displaced comminuted fracture of shaft of right fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82451D,10,"Displaced comminuted fracture of shaft of right fibula, subsequent encounter for closed fracture with routine healing"
S82451M,10,"Displaced comminuted fracture of shaft of right fibula, subsequent encounter for open fracture type I or II with nonunion"
S82452A,10,"Displaced comminuted fracture of shaft of left fibula, initial encounter for closed fracture"
S82452B,10,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type I or II"
S82452C,10,"Displaced comminuted fracture of shaft of left fibula, initial encounter for open fracture type IIIA, IIIB, or IIIC"
S82453A,10,"Displaced comminuted fracture of shaft of unspecified fibula, initial encounter for closed fracture"
S82454A,10,"Nondisplaced comminuted fracture of shaft of right fibula, initial encounter for closed fracture"
